rental_id;car_id;checkin_type;state;delay_at_checkout_in_minutes;previous_ended_rental_id;time_delta_with_previous_rental_in_minutes
519728;310636;connect;ended;-87;;
519967;198687;mobile;ended;870;;
520525;370312;mobile;canceled;;;
520613;346755;connect;ended;-120;;
521322;388172;mobile;canceled;;;
521865;401475;connect;ended;113;514932;540
522120;386413;mobile;ended;;;
522544;384479;mobile;ended;47;;
523140;390056;mobile;ended;78;;
523523;285452;connect;canceled;;;
524013;167023;mobile;ended;-10;;
524084;335239;mobile;ended;147;;
524088;351787;mobile;ended;458;;
524099;396672;mobile;canceled;;;
524306;403410;mobile;ended;166;;
525019;321582;mobile;canceled;;;
526080;241935;mobile;ended;160;;
526102;346840;mobile;ended;-2791;;
526116;385295;mobile;canceled;;;
527278;402845;mobile;canceled;;;
527653;343652;mobile;ended;20;;
528214;285006;mobile;ended;;;
528855;280227;connect;ended;;;
528901;364310;mobile;ended;12;;
529269;361156;mobile;ended;0;;
529438;265546;mobile;ended;15;;
529753;256932;mobile;ended;-761;;
530202;361564;mobile;ended;21;;
530441;283806;mobile;ended;-117;;
530803;373677;mobile;ended;-2;;
531213;221181;mobile;ended;1357;;
531394;320834;connect;ended;7;;
531518;391618;connect;ended;3;;
531609;404592;mobile;canceled;;;
531713;371159;connect;ended;-125;;
531991;389441;mobile;ended;35;;
532620;276919;mobile;canceled;;;
532919;371573;mobile;ended;;;
533364;344091;mobile;ended;31;536325;180
533534;385666;mobile;ended;-159;;
533839;180535;mobile;ended;32;;
533945;353270;mobile;ended;130;;
533968;378850;mobile;ended;-25;;
534242;288611;mobile;ended;12;;
534298;384479;mobile;ended;14;;
534408;255078;mobile;canceled;;;
534448;364160;connect;ended;-94;;
534457;404341;mobile;canceled;;;
534811;387801;mobile;ended;;;
534923;399535;mobile;ended;224;;
534953;389348;mobile;ended;-6;;
534981;309503;mobile;ended;;;
535035;175071;mobile;ended;57;;
535066;370485;mobile;ended;628;;
535299;222874;mobile;ended;;;
535320;290109;mobile;ended;661;;
535330;311376;mobile;ended;113;;
535386;405490;mobile;ended;69;;
535519;353425;connect;ended;-166;533413;0
535750;160062;mobile;ended;-26;;
535870;308073;connect;ended;-37;;
535903;375307;mobile;ended;67;;
535988;319579;mobile;canceled;;;
536163;336027;mobile;ended;19;;
536169;392718;mobile;ended;-2;;
536207;407820;mobile;ended;18;;
536208;366199;connect;ended;21;;
536470;323095;mobile;ended;-477;;
536616;399464;mobile;ended;74;;
536680;313772;connect;ended;-180;;
536746;404862;mobile;ended;;;
536823;299776;mobile;ended;-18;;
536829;372687;mobile;ended;15;;
536934;376901;connect;ended;35;;
536944;405733;mobile;ended;4;;
537265;390976;connect;ended;54;;
537338;382712;mobile;ended;61;;
537367;374740;mobile;ended;147;;
537441;408821;mobile;ended;25;541519;90
537452;320834;connect;ended;-117;;
537485;394320;mobile;ended;117;;
537497;310534;mobile;canceled;;;
537499;373233;mobile;ended;170;;
537660;301422;mobile;ended;-199;;
537857;282657;mobile;ended;64;;
537865;374698;mobile;ended;-227;;
537872;315136;connect;ended;23;;
538108;409227;mobile;ended;20;;
506446;400193;mobile;canceled;;;
506779;395023;mobile;ended;5;;
507519;306450;connect;ended;28;;
507758;208207;mobile;ended;-25;;
508087;311437;mobile;ended;-29;;
508483;308414;mobile;ended;-230;;
509753;399936;mobile;ended;-113;;
510743;375586;mobile;ended;-6;;
513383;245338;mobile;ended;-1;;
516821;357975;mobile;canceled;;;
517671;401475;connect;ended;-249;;
518090;353292;mobile;ended;17;;
518203;397095;mobile;ended;-31;;
518975;350502;connect;ended;51;;
519328;385783;mobile;ended;-4;;
519716;380455;mobile;ended;;;
519985;333865;mobile;ended;88;;
520192;328263;mobile;ended;146;;
521013;190171;mobile;ended;-50;;
522325;279668;mobile;ended;;;
522396;295067;mobile;ended;2;;
522678;377805;mobile;ended;179;;
523400;347873;connect;ended;108;;
523516;167490;mobile;canceled;;;
524338;167490;mobile;ended;13;;
524578;349526;mobile;ended;;;
525244;403648;mobile;ended;-33;;
525338;324197;mobile;ended;19;;
525388;203060;mobile;ended;41;;
525959;177313;connect;ended;28;;
526519;397642;mobile;ended;35;;
526686;276923;mobile;canceled;;;
527046;298757;connect;ended;-281;;
527199;388767;mobile;ended;-79;513582;180
527703;270501;mobile;ended;532;;
527898;337198;mobile;ended;30;;
528056;205891;mobile;ended;;;
528440;399489;mobile;ended;2;;
528506;392142;mobile;ended;31;;
528977;393908;mobile;canceled;;;
529332;406559;mobile;ended;-45;;
530029;403275;connect;ended;-8;;
530541;372346;mobile;ended;243;;
530606;377219;connect;ended;-346;;
530686;378616;mobile;ended;42;;
531152;406310;mobile;ended;34;;
531483;341184;mobile;ended;-13;;
531551;379018;mobile;ended;-31;;
531745;294327;connect;ended;6;;
531842;348293;connect;ended;-117;;
531936;404583;mobile;canceled;;;
532355;359343;mobile;ended;320;;
532664;387939;mobile;ended;-221;;
532681;334190;connect;canceled;;;
532816;300724;mobile;ended;-7;;
532877;338864;mobile;ended;-56;;
533006;314455;mobile;ended;;;
533230;391325;mobile;ended;-47;;
533279;307470;mobile;ended;4;;
533622;407383;mobile;ended;12;;
533626;358723;mobile;ended;42;;
533972;374989;mobile;ended;-25;;
534042;334922;mobile;ended;9;;
534218;380748;mobile;ended;-13;;
534319;325139;mobile;ended;-77;;
534393;393148;mobile;ended;25;;
534517;393018;mobile;canceled;;;
534537;407875;mobile;ended;-13;;
534556;273591;mobile;ended;-49;;
534581;352476;mobile;ended;10;;
534595;404420;mobile;ended;2;;
534656;382083;mobile;ended;;;
534787;365710;mobile;ended;-107;;
534802;407614;mobile;ended;96;;
534863;206019;mobile;ended;-85;;
534996;406261;mobile;ended;;;
535091;369339;mobile;ended;-50;;
535135;319608;mobile;ended;9;;
535271;385238;mobile;canceled;;;
535339;298429;connect;ended;87;;
535348;347169;mobile;ended;;;
535478;172429;mobile;ended;-442;;
535500;408144;mobile;ended;-290;;
535671;402851;mobile;canceled;;;
535752;257398;mobile;ended;;;
535972;393514;mobile;ended;7;;
536032;301750;mobile;ended;26;;
536259;270022;mobile;ended;-38;;
536404;340579;connect;ended;8;;
536759;313602;connect;ended;-116;;
536764;387431;mobile;ended;58;;
536848;398733;mobile;ended;;;
536969;384479;mobile;ended;-29;539733;600
537032;390898;mobile;ended;104;;
537099;397992;mobile;ended;15;;
537215;313048;mobile;ended;-13;532312;0
537259;400158;mobile;ended;208;;
537400;337219;connect;ended;1;;
537534;406363;mobile;ended;;;
537657;402528;connect;ended;89;;
537759;400371;mobile;canceled;;;
537837;362802;mobile;ended;-14;;
538010;312078;connect;ended;10;;
538016;223160;connect;ended;-570;;
538022;407318;mobile;ended;-81;;
538036;330856;mobile;ended;182;;
538136;175289;connect;ended;6;547208;570
538367;279695;mobile;ended;370;;
538420;402674;mobile;ended;126;;
538482;367632;connect;ended;-114;;
519547;363280;mobile;ended;73;;
520260;197523;mobile;ended;8;;
520591;396856;mobile;ended;-3030;;
520712;382389;mobile;ended;-91;;
521176;351030;mobile;ended;44;;
521757;376353;mobile;canceled;;;
521876;374081;connect;canceled;;;
521981;404862;mobile;canceled;;;
523600;350149;mobile;ended;124;;
524354;363546;mobile;ended;;;
524661;375553;mobile;ended;-58;;
524948;404688;mobile;ended;8;;
525136;374881;mobile;ended;78;;
525150;393908;mobile;ended;49;;
526428;270022;mobile;canceled;;;
526460;388895;mobile;ended;-13;;
527226;321582;mobile;ended;97;536220;270
527560;343400;mobile;ended;2632;;
528088;383110;connect;canceled;;546057;150
528120;406143;mobile;canceled;;;
528275;241058;mobile;ended;;;
528333;395790;mobile;ended;-1;;
528842;399368;mobile;ended;;;
529163;260096;connect;ended;245;;
529301;320824;connect;ended;-308;551094;540
529379;379092;mobile;ended;20;;
530025;289681;mobile;ended;76;;
530175;248247;mobile;ended;48;;
530570;407199;mobile;ended;31;;
530899;396046;mobile;ended;62;;
531225;371133;mobile;canceled;;;
531621;189889;mobile;ended;60;;
531695;391174;mobile;ended;203;;
531719;278935;connect;ended;35;;
531735;269922;mobile;ended;-23;;
532016;314107;connect;ended;-58;;
532031;313432;mobile;ended;62;;
532240;379042;mobile;ended;71084;;
532267;403775;mobile;ended;-201;;
532317;404219;mobile;ended;-159;;
532361;389451;mobile;ended;4;;
532441;300377;mobile;ended;21;;
532465;267891;mobile;ended;351;;
532757;317387;mobile;ended;4;;
532794;338947;connect;ended;-1;;
533719;339015;mobile;ended;322;;
533951;310571;mobile;ended;57;;
533992;373232;mobile;ended;38;;
534056;316449;mobile;ended;1151;;
534064;374993;mobile;canceled;;;
534367;243595;connect;canceled;;;
534650;388559;mobile;ended;38;;
534655;365710;mobile;ended;-11;;
534662;359992;mobile;ended;25;;
534699;270195;mobile;ended;23126;;
534932;184620;mobile;ended;151;;
535020;351319;mobile;ended;28;;
535424;327806;mobile;ended;16;;
535450;365575;mobile;ended;29;;
535606;381841;mobile;canceled;;;
535618;368132;mobile;ended;-40;;
535777;382700;mobile;ended;900;;
535985;361580;mobile;ended;3;;
536139;386413;connect;ended;-51;;
536166;408957;mobile;ended;-34;;
536194;397878;mobile;ended;385;;
536302;270495;mobile;ended;-126;;
536359;316317;mobile;canceled;;;
536413;364869;mobile;ended;11;;
536729;278499;mobile;ended;-124;;
536776;329924;mobile;ended;-889;;
536842;213941;mobile;ended;16;;
536875;381352;mobile;ended;-84;;
536948;397466;mobile;ended;11;;
537091;331505;mobile;ended;1505;;
537154;375915;mobile;ended;719;;
537166;297064;mobile;ended;66;;
537245;198687;mobile;ended;-169;;
537335;329422;mobile;ended;-47;;
537344;367258;mobile;ended;;;
537388;334020;mobile;ended;235;;
537582;402353;mobile;ended;;;
537723;350702;mobile;ended;48;;
537841;265664;connect;ended;186;536761;240
537861;406995;mobile;ended;38;;
537876;354299;mobile;ended;58;;
538126;409514;mobile;canceled;;;
538151;188698;mobile;ended;41;;
538192;366071;mobile;ended;-64;;
538272;372468;mobile;canceled;;;
538304;398045;mobile;ended;-53;;
538325;389785;connect;ended;-211;;
538561;317118;mobile;ended;28;;
538639;383540;mobile;ended;38;;
538673;342719;mobile;ended;;;
538684;392813;mobile;canceled;;;
538740;357530;connect;canceled;;;
538781;409441;mobile;canceled;;;
538858;352393;connect;ended;22;;
538987;391882;connect;ended;-40;;
539004;385224;mobile;ended;;;
539021;409750;mobile;ended;-100;;
539087;332480;mobile;ended;7;;
539090;398105;mobile;ended;-24;;
539098;395608;mobile;ended;1808;;
539101;169247;mobile;ended;-47;;
539190;377926;mobile;canceled;;;
539215;385026;mobile;canceled;;;
539234;364411;mobile;ended;-17;;
539256;370312;mobile;ended;88;;
538158;355788;mobile;canceled;;;
538171;408131;mobile;canceled;;;
538218;263232;mobile;ended;273;;
538339;308796;mobile;ended;-17;;
538380;368776;mobile;ended;-114;;
538485;392718;mobile;ended;;;
538585;337266;connect;ended;54;;
538674;303506;mobile;ended;33;;
538697;323056;mobile;ended;-78;;
538708;339215;mobile;ended;-215;;
538739;389648;mobile;canceled;;;
538823;381687;connect;ended;485;;
538906;334190;connect;canceled;;556215;630
538938;389785;connect;ended;454;;
539052;347781;mobile;ended;-6;;
539193;386986;mobile;ended;-50;;
539293;353535;mobile;ended;8;;
539482;371010;mobile;ended;217;;
539496;213557;mobile;ended;67;;
539615;288973;mobile;ended;-6;;
539618;297119;mobile;ended;101;538807;30
539683;190452;mobile;ended;;;
539732;291389;mobile;ended;43;;
539780;316656;mobile;ended;-44;;
539819;396575;mobile;ended;128;;
539827;351514;mobile;ended;-125;;
539892;344530;mobile;canceled;;;
539950;403313;mobile;ended;;;
540021;349049;mobile;ended;72;;
540081;313432;mobile;ended;108;;
540092;377316;mobile;ended;131;;
540200;290256;mobile;canceled;;;
540222;360474;connect;ended;71;539404;180
540589;314326;mobile;ended;225;;
540603;358103;mobile;ended;377;;
540617;389785;connect;ended;-884;;
540665;398086;mobile;ended;6;;
540780;287693;mobile;ended;8;;
540924;374809;connect;ended;2;547311;240
540942;325695;mobile;ended;2;536685;600
541065;341037;connect;ended;4;;
541132;382236;mobile;ended;-3;;
541227;366838;mobile;ended;-33;;
541287;406528;mobile;ended;-79;;
541340;341105;mobile;ended;-79;;
541389;319225;connect;canceled;;;
541486;300505;connect;ended;12;;
541501;355533;mobile;ended;51;;
541523;393766;mobile;ended;;;
541535;385642;mobile;ended;-21;543878;630
541562;355787;mobile;canceled;;;
541585;382353;mobile;ended;-20;;
541603;301301;connect;canceled;;;
541672;353324;mobile;ended;19;;
541839;208090;mobile;canceled;;;
541880;384245;mobile;ended;13;;
541978;364913;mobile;canceled;;;
542079;214058;mobile;canceled;;;
542140;257153;mobile;canceled;;;
542152;384193;connect;canceled;;;
542193;370797;mobile;ended;-147;;
542284;349528;mobile;ended;41;;
542299;409406;mobile;ended;12;;
542320;377924;mobile;canceled;;541053;120
542326;334511;mobile;ended;240;;
542391;325291;mobile;ended;-54;;
542401;410393;mobile;ended;7;541971;180
542519;356106;connect;ended;27;545322;270
542671;338940;mobile;ended;6;;
542691;277440;mobile;canceled;;;
542724;362971;mobile;ended;343;;
542767;330318;mobile;ended;-9;;
542784;355787;mobile;canceled;;;
542888;351586;mobile;ended;54;;
543011;159250;mobile;ended;8;;
543232;286034;mobile;ended;8;;
543249;408566;mobile;ended;-79;;
543369;351393;connect;ended;69;;
543395;291856;connect;ended;-34;;
543420;280406;mobile;ended;-218;;
543618;381684;mobile;ended;10;;
543625;366071;mobile;ended;2;538192;720
543637;364907;connect;canceled;;;
543740;276758;mobile;ended;446;;
543859;320432;mobile;ended;259;;
543921;409298;mobile;ended;-9;;
544050;354015;mobile;ended;-94;;
544051;404346;mobile;ended;5;;
544139;325329;mobile;ended;3;;
544161;398733;mobile;ended;;;
544210;381499;connect;ended;;;
544229;365315;connect;canceled;;;
544249;407419;connect;ended;-788;;
544290;404542;mobile;ended;27;;
544473;378931;mobile;ended;-4;536978;60
544511;306484;mobile;ended;60;;
544561;311437;mobile;ended;92;;
544634;401077;mobile;ended;124;;
544679;339215;mobile;ended;51;;
544738;290316;mobile;ended;102;;
544747;370190;mobile;ended;16;;
544807;195057;mobile;ended;56;;
544893;361467;mobile;ended;28;;
544990;309912;mobile;ended;-47;;
545016;394346;mobile;ended;;;
545055;387753;connect;ended;11;;
545082;352535;mobile;ended;2;;
545156;393537;mobile;ended;1397;;
545226;367919;connect;ended;280;;
545231;297275;mobile;ended;;;
538549;266608;mobile;canceled;;;
538552;366981;connect;canceled;;;
538672;388466;mobile;ended;;;
538758;292319;connect;ended;-58;;
538800;192463;connect;ended;50;;
538829;302172;mobile;ended;50;;
538888;316667;mobile;ended;14;;
539163;365551;mobile;ended;-32;;
539179;311265;mobile;ended;41;;
539201;226227;mobile;canceled;;;
539328;333407;mobile;ended;-107;540590;90
539375;198591;mobile;ended;;;
539522;381053;mobile;canceled;;;
539551;384040;connect;ended;-1;;
539554;409235;mobile;ended;-56;;
539570;409734;mobile;canceled;;;
539624;392479;mobile;ended;;;
539760;216148;connect;ended;194;537416;0
539772;307768;mobile;ended;1017;;
539785;281341;mobile;ended;-6;;
539796;407528;mobile;ended;;;
539802;342564;mobile;ended;-3;;
539832;337877;mobile;ended;424;;
540022;320824;connect;ended;106;;
540026;392277;mobile;ended;1219;;
540052;306343;mobile;ended;1;;
540108;392813;mobile;ended;840;540368;120
540179;319579;mobile;ended;99;;
540189;395769;mobile;ended;51;;
540215;194340;connect;canceled;;;
540230;349259;mobile;ended;194;;
540249;368724;mobile;ended;236;;
540252;272724;mobile;canceled;;;
540469;334569;mobile;ended;-4;;
540530;404070;mobile;canceled;;;
540653;395955;mobile;ended;6;;
540729;223592;mobile;ended;-14;;
540748;393845;mobile;ended;130;;
540919;292870;mobile;ended;7;;
541271;398676;mobile;ended;55;;
541441;245636;mobile;ended;-24;;
541454;351393;connect;ended;254;;
541560;307501;mobile;ended;-6;;
541583;304538;mobile;ended;-25;;
541648;289893;mobile;ended;-280;;
541717;386496;mobile;ended;302;;
541765;404346;mobile;ended;-18;;
541777;389671;mobile;canceled;;;
541790;410401;mobile;ended;15;;
541791;404129;connect;canceled;;;
541809;318463;mobile;ended;-3;;
541847;393710;mobile;ended;;;
541992;391677;mobile;ended;;;
542080;376642;mobile;ended;-90;;
542111;357875;mobile;ended;-14;;
542133;408680;mobile;ended;-37;;
542206;321582;mobile;canceled;;;
542275;393847;mobile;ended;28;;
542293;401462;mobile;canceled;;;
542594;352248;mobile;ended;14;;
542807;300610;mobile;canceled;;;
542821;336741;mobile;ended;274;;
542864;373024;mobile;ended;7;;
542908;402103;mobile;canceled;;;
542976;404743;mobile;ended;-32;;
543010;374169;connect;ended;42;536789;120
543040;397466;mobile;ended;69;;
543056;392088;mobile;ended;116;;
543062;405211;mobile;ended;64;;
543108;376574;mobile;ended;23;514474;0
543147;314564;mobile;canceled;;;
543185;359828;mobile;ended;-26;;
543282;408927;mobile;ended;-83;;
543334;366010;mobile;ended;102;;
543509;382700;mobile;ended;78;;
543513;404130;connect;ended;-82;541766;0
543527;316678;connect;ended;-324;;
543591;220877;connect;ended;6;;
543629;385128;mobile;ended;72;;
543651;374785;mobile;ended;12;;
543757;385011;connect;ended;49;;
543822;362101;mobile;ended;-7;511338;30
543866;406999;mobile;ended;14;541317;150
543889;403863;mobile;ended;5;;
543896;410323;mobile;canceled;;;
543998;392932;mobile;canceled;;;
544010;383949;mobile;ended;103;;
544117;394272;mobile;ended;-104;;
544155;393123;mobile;ended;;;
544218;216510;mobile;ended;;;
544238;260794;mobile;canceled;;;
544304;382633;mobile;ended;;;
544318;362255;mobile;ended;-78;;
544345;342719;mobile;canceled;;;
544538;251062;mobile;ended;13;;
544549;397392;mobile;canceled;;;
544792;214635;connect;ended;40;545831;90
544983;323762;mobile;canceled;;;
544986;383747;mobile;ended;;;
545001;276502;mobile;ended;29;;
545003;407389;mobile;canceled;;;
545110;324940;mobile;ended;-104;;
545116;203060;mobile;ended;-7;;
545128;224133;mobile;ended;-20;;
545166;407779;mobile;ended;;;
545190;382771;mobile;ended;20;;
